ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
1668,variation,WT03-XL-Orange,"Nora Practice Tank-XL-Orange",1,0,visible,,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt03-orange_main.jpg,,,WT03,,,,,,,Size,XL,Color,Orange,,,,,,,,,,,
1669,variation,WT03-XL-Purple,"Nora Practice Tank-XL-Purple",1,0,visible,,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt03-purple_main.jpg,,,WT03,,,,,,,Size,XL,Color,Purple,,,,,,,,,,,
1670,variation,WT03-XL-Red,"Nora Practice Tank-XL-Red",1,0,visible,,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_back.jpg",,,WT03,,,,,,,Size,XL,Color,Red,,,,,,,,,,,
1656,variation,WT03-XS-Orange,"Nora Practice Tank-XS-Orange",1,0,visible,,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt03-orange_main.jpg,,,WT03,,,,,,,Size,XS,Color,Orange,,,,,,,,,,,
1657,variation,WT03-XS-Purple,"Nora Practice Tank-XS-Purple",1,0,visible,,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt03-purple_main.jpg,,,WT03,,,,,,,Size,XS,Color,Purple,,,,,,,,,,,
1658,variation,WT03-XS-Red,"Nora Practice Tank-XS-Red",1,0,visible,,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_back.jpg",,,WT03,,,,,,,Size,XS,Color,Red,,,,,,,,,,,
1687,variable,WT04,"Nona Fitness Tank",1,0,visible,"This is a variable product called a Nona Fitness Tank","<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,0,0,0,,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Blue|Purple|Red,,,,,,,,,,,
1681,variation,WT04-L-Blue,"Nona Fitness Tank-L-Blue",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg",,,WT04,,,,,,,Size,L,Color,Blue,,,,,,,,,,,
1682,variation,WT04-L-Purple,"Nona Fitness Tank-L-Purple",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg,,,WT04,,,,,,,Size,L,Color,Purple,,,,,,,,,,,
1683,variation,WT04-L-Red,"Nona Fitness Tank-L-Red",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg,,,WT04,,,,,,,Size,L,Color,Red,,,,,,,,,,,
1678,variation,WT04-M-Blue,"Nona Fitness Tank-M-Blue",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg",,,WT04,,,,,,,Size,M,Color,Blue,,,,,,,,,,,
1679,variation,WT04-M-Purple,"Nona Fitness Tank-M-Purple",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg,,,WT04,,,,,,,Size,M,Color,Purple,,,,,,,,,,,
1680,variation,WT04-M-Red,"Nona Fitness Tank-M-Red",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg,,,WT04,,,,,,,Size,M,Color,Red,,,,,,,,,,,
1675,variation,WT04-S-Blue,"Nona Fitness Tank-S-Blue",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg",,,WT04,,,,,,,Size,S,Color,Blue,,,,,,,,,,,
1676,variation,WT04-S-Purple,"Nona Fitness Tank-S-Purple",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg,,,WT04,,,,,,,Size,S,Color,Purple,,,,,,,,,,,
1677,variation,WT04-S-Red,"Nona Fitness Tank-S-Red",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg,,,WT04,,,,,,,Size,S,Color,Red,,,,,,,,,,,
1684,variation,WT04-XL-Blue,"Nona Fitness Tank-XL-Blue",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg",,,WT04,,,,,,,Size,XL,Color,Blue,,,,,,,,,,,
1685,variation,WT04-XL-Purple,"Nona Fitness Tank-XL-Purple",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg,,,WT04,,,,,,,Size,XL,Color,Purple,,,,,,,,,,,
1686,variation,WT04-XL-Red,"Nona Fitness Tank-XL-Red",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg,,,WT04,,,,,,,Size,XL,Color,Red,,,,,,,,,,,
1672,variation,WT04-XS-Blue,"Nona Fitness Tank-XS-Blue",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg",,,WT04,,,,,,,Size,XS,Color,Blue,,,,,,,,,,,
1673,variation,WT04-XS-Purple,"Nona Fitness Tank-XS-Purple",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg,,,WT04,,,,,,,Size,XS,Color,Purple,,,,,,,,,,,
1674,variation,WT04-XS-Red,"Nona Fitness Tank-XS-Red",1,0,visible,,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg,,,WT04,,,,,,,Size,XS,Color,Red,,,,,,,,,,,
1703,variable,WT05,"Leah Yoga Top",1,0,visible,"This is a variable product called a Leah Yoga Top","<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,0,0,0,,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Orange|Purple|White,,,,,,,,,,,
1697,variation,WT05-L-Orange,"Leah Yoga Top-L-Orange",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-orange_main.jpg,,,WT05,,,,,,,Size,L,Color,Orange,,,,,,,,,,,
1698,variation,WT05-L-Purple,"Leah Yoga Top-L-Purple",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg",,,WT05,,,,,,,Size,L,Color,Purple,,,,,,,,,,,
1699,variation,WT05-L-White,"Leah Yoga Top-L-White",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-white_main.jpg,,,WT05,,,,,,,Size,L,Color,White,,,,,,,,,,,
1694,variation,WT05-M-Orange,"Leah Yoga Top-M-Orange",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-orange_main.jpg,,,WT05,,,,,,,Size,M,Color,Orange,,,,,,,,,,,
1695,variation,WT05-M-Purple,"Leah Yoga Top-M-Purple",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg",,,WT05,,,,,,,Size,M,Color,Purple,,,,,,,,,,,
1696,variation,WT05-M-White,"Leah Yoga Top-M-White",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-white_main.jpg,,,WT05,,,,,,,Size,M,Color,White,,,,,,,,,,,
1691,variation,WT05-S-Orange,"Leah Yoga Top-S-Orange",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-orange_main.jpg,,,WT05,,,,,,,Size,S,Color,Orange,,,,,,,,,,,
1692,variation,WT05-S-Purple,"Leah Yoga Top-S-Purple",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg",,,WT05,,,,,,,Size,S,Color,Purple,,,,,,,,,,,
1693,variation,WT05-S-White,"Leah Yoga Top-S-White",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-white_main.jpg,,,WT05,,,,,,,Size,S,Color,White,,,,,,,,,,,
1700,variation,WT05-XL-Orange,"Leah Yoga Top-XL-Orange",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-orange_main.jpg,,,WT05,,,,,,,Size,XL,Color,Orange,,,,,,,,,,,
1701,variation,WT05-XL-Purple,"Leah Yoga Top-XL-Purple",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg",,,WT05,,,,,,,Size,XL,Color,Purple,,,,,,,,,,,
1702,variation,WT05-XL-White,"Leah Yoga Top-XL-White",1,0,visible,,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",,,,,1,100,0,0,1,,,,1,,,39,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt05-white_main.jpg,,,WT05,,,,,,,Size,XL,Color,White,,,,,,,,,,,
